
======================================================================
 TRAINING DQN AGENT
======================================================================
Device: cpu
Episodes: 3000
Batch size: 512
Learning rate: 0.001
Gamma: 0.99
======================================================================
Ep   10/3000 | Score:      0 | Pieces:  22 | Lines:   0 | Loss: 0.0000 | ε: 0.996
Ep 2520/3000 | Score:     11 | Pieces:  42 | Lines:   1 | Loss: 520.1054 | ε: 0.001
Ep 2530/3000 | Score:     55 | Pieces:  53 | Lines:   5 | Loss: 563.1122 | ε: 0.001
Ep 2540/3000 | Score:    170 | Pieces:  65 | Lines:  12 | Loss: 537.9137 | ε: 0.001
Ep 2550/3000 | Score:    165 | Pieces:  57 | Lines:   8 | Loss: 700.9098 | ε: 0.001
Ep 2560/3000 | Score:    263 | Pieces:  78 | Lines:  17 | Loss: 596.2579 | ε: 0.001
Ep 2570/3000 | Score:    444 | Pieces:  96 | Lines:  23 | Loss: 712.9366 | ε: 0.001
Ep 2580/3000 | Score:    253 | Pieces:  74 | Lines:  16 | Loss: 747.1849 | ε: 0.001
Ep 2590/3000 | Score:    476 | Pieces: 116 | Lines:  31 | Loss: 648.2339 | ε: 0.001
Ep 2600/3000 | Score:    256 | Pieces:  83 | Lines:  18 | Loss: 653.3549 | ε: 0.001
Ep 2610/3000 | Score:    563 | Pieces: 153 | Lines:  46 | Loss: 697.4276 | ε: 0.001
Ep 2620/3000 | Score:    261 | Pieces:  93 | Lines:  22 | Loss: 763.2455 | ε: 0.001
Ep 2630/3000 | Score:    772 | Pieces: 185 | Lines:  58 | Loss: 677.2715 | ε: 0.001
Ep 2640/3000 | Score:    854 | Pieces: 195 | Lines:  62 | Loss: 759.1139 | ε: 0.001
Ep 2650/3000 | Score:    140 | Pieces:  67 | Lines:  11 | Loss: 639.0046 | ε: 0.001
Ep 2660/3000 | Score:    173 | Pieces:  76 | Lines:  14 | Loss: 622.4443 | ε: 0.001
Ep 2670/3000 | Score:    283 | Pieces: 100 | Lines:  24 | Loss: 658.5131 | ε: 0.001
Ep 2680/3000 | Score:    121 | Pieces:  66 | Lines:  11 | Loss: 660.0861 | ε: 0.001
Ep 2690/3000 | Score:    209 | Pieces:  87 | Lines:  19 | Loss: 489.6480 | ε: 0.001
Ep 2700/3000 | Score:    121 | Pieces:  65 | Lines:  11 | Loss: 443.6645 | ε: 0.001
Ep 2710/3000 | Score:    324 | Pieces: 106 | Lines:  26 | Loss: 444.6497 | ε: 0.001
Ep 2720/3000 | Score:    308 | Pieces: 108 | Lines:  28 | Loss: 421.4429 | ε: 0.001
Ep 2730/3000 | Score:     99 | Pieces:  60 | Lines:   9 | Loss: 375.9379 | ε: 0.001
Ep 2740/3000 | Score:     77 | Pieces:  54 | Lines:   7 | Loss: 348.1892 | ε: 0.001
Ep 2750/3000 | Score:    261 | Pieces:  92 | Lines:  22 | Loss: 347.4129 | ε: 0.001
Ep 2760/3000 | Score:    173 | Pieces:  72 | Lines:  14 | Loss: 297.6319 | ε: 0.001
Ep 2770/3000 | Score:    220 | Pieces:  90 | Lines:  20 | Loss: 285.6988 | ε: 0.001
Ep 2780/3000 | Score:    187 | Pieces:  81 | Lines:  17 | Loss: 272.6574 | ε: 0.001
Ep 2790/3000 | Score:    198 | Pieces:  83 | Lines:  18 | Loss: 261.1625 | ε: 0.001
Ep 2800/3000 | Score:    154 | Pieces:  73 | Lines:  14 | Loss: 246.7545 | ε: 0.001
Ep 2810/3000 | Score:    165 | Pieces:  75 | Lines:  15 | Loss: 199.8096 | ε: 0.001
Ep 2820/3000 | Score:    121 | Pieces:  62 | Lines:  11 | Loss: 208.4824 | ε: 0.001
Ep 2830/3000 | Score:     55 | Pieces:  48 | Lines:   5 | Loss: 242.6269 | ε: 0.001
Ep 2840/3000 | Score:     99 | Pieces:  61 | Lines:   9 | Loss: 242.8761 | ε: 0.001
Ep 2850/3000 | Score:    231 | Pieces:  92 | Lines:  21 | Loss: 222.1105 | ε: 0.001
Ep 2860/3000 | Score:    522 | Pieces: 149 | Lines:  44 | Loss: 251.1025 | ε: 0.001
Ep 2870/3000 | Score:    121 | Pieces:  66 | Lines:  11 | Loss: 199.5216 | ε: 0.001
Ep 2880/3000 | Score:    154 | Pieces:  73 | Lines:  14 | Loss: 190.6422 | ε: 0.001
Ep 2890/3000 | Score:    448 | Pieces: 135 | Lines:  39 | Loss: 186.8551 | ε: 0.001
Ep 2900/3000 | Score:    173 | Pieces:  74 | Lines:  14 | Loss: 164.9372 | ε: 0.001
Ep 2910/3000 | Score:    154 | Pieces:  72 | Lines:  14 | Loss: 181.6248 | ε: 0.001
Ep 2920/3000 | Score:    607 | Pieces: 160 | Lines:  50 | Loss: 161.8178 | ε: 0.001
Ep 2930/3000 | Score:   1294 | Pieces: 293 | Lines: 102 | Loss: 145.2669 | ε: 0.001
Ep 2940/3000 | Score:    703 | Pieces: 176 | Lines:  57 | Loss: 126.4470 | ε: 0.001
Ep 2950/3000 | Score:   1667 | Pieces: 378 | Lines: 136 | Loss: 121.4699 | ε: 0.001
Ep 2960/3000 | Score:   8275 | Pieces: 1676 | Lines: 655 | Loss: 125.2566 | ε: 0.001
Ep 2970/3000 | Score:    621 | Pieces: 171 | Lines:  53 | Loss: 129.5334 | ε: 0.001
Ep 2980/3000 | Score:   2272 | Pieces: 459 | Lines: 170 | Loss: 151.2827 | ε: 0.001
Ep 2990/3000 | Score:  10597 | Pieces: 2033 | Lines: 798 | Loss: 132.6187 | ε: 0.001
Ep 3000/3000 | Score:  15662 | Pieces: 2907 | Lines: 1149 | Loss: 155.7561 | ε: 0.001

✅ Training complete!
Final model: models\tetris_final.pth

======================================================================
✅ STEP 4 COMPLETE - DQN Training Done!
======================================================================

Next steps:
  1. Test model: python test.py --model_path models/tetris_final.pth
  2. Or continue with step 5 (Play game with trained model)
======================================================================
